city,week,notifications,burden,threshold,target,split,reporter_coverage,lag_1,lag_2,lag_4,lag_8,lag_13,lag_52,rolling_4_mean,rolling_4_sum,rolling_4_std,rolling_4_max,rolling_8_mean,rolling_8_sum,rolling_8_std,rolling_8_max,change_1,growth_1,acceleration,change_4,seasonal_difference,rain,rain_lag4,rain_mean4,temperature,temperature_lag4,temperature_mean4,humidity,humidity_lag4,humidity_mean4,wind,wind_lag4,wind_mean4,reporters,reporter_hhi,reporter_top_share,avs_ivs_mean,avs_ivs_iqr,avs_idhm_mean,avs_idhm_iqr,avs_renda_per_capita_mean,avs_renda_per_capita_iqr,avs_proporcao_sem_agua_esgoto_mean,avs_proporcao_sem_agua_esgoto_iqr,calendar_sin,calendar_cos
2611606,2023-12-31,2,68,602.2,0,development,1,38,55,42,54,43,3,34.25,137,22.691775,55,38.375,307,16.860245,57,-36,-0.92307692,-19,-10,-1,,,,,,,,,,,,,2,0.5,0.5,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.0041716613,0.9999913
2611606,2024-01-07,10,102,602.2,0,development,1,2,38,42,35,52,10,26.25,105,24.608603,55,35.25,282,19.659603,57,8,2.6666667,44,-8,0,,,,,,,,,,,,,6,0.2,0.3,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.12012862,0.99275834
2611606,2024-01-14,13,143,602.2,0,development,1,10,2,55,57,70,13,15.75,63,15.542951,38,29.75,238,18.843339,55,3,0.27272727,-5,-10.5,0,,,,,,,,,,,,,7,0.18343195,0.30769231,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.23851738,0.97113823
2611606,2024-01-21,31,249,602.2,0,development,1,13,10,38,36,32,38,14,56,12.247449,31,29.125,233,18.688709,55,18,1.2857143,15,-1.75,-7,,,,,,,,,,,,,9,0.30072841,0.51612903,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.35345161,0.93545281
2611606,2024-01-28,14,428,602.2,0,development,1,31,13,2,42,42,33,17,68,9.486833,31,25.625,205,18.554457,55,-17,-0.53125,-35,3,-19,,,,,,,,,,,,,7,0.18367347,0.28571429,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.46326669,0.88621892
2611606,2024-02-04,44,615,602.2,1,development,1,14,31,10,42,54,26,25.5,102,14.843629,44,25.875,207,18.818209,55,30,2,47,8.5,18,,,,,,,,,,,,,14,0.13533058,0.22727273,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.56637212,0.82414963
2611606,2024-02-11,54,844,602.2,1,development,1,44,14,13,55,35,11,35.75,143,17.289207,54,25.75,206,18.599155,54,10,0.22222222,-20,10.25,43,,,,,,,,,,,,,19,0.10631001,0.2037037,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.6612746,0.75014392
2611606,2024-02-18,137,951,602.2,1,development,1,54,44,31,38,57,22,62.25,249,52.65216,137,38.125,305,43.78988,137,83,1.5090909,73,26.5,115,,,,,,,,,,,,,34,0.079972295,0.16788321,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.74659963,0.66527362
2611606,2024-02-25,193,888,602.2,1,development,1,137,54,14,2,36,60,107,428,70.884883,193,62,496,67.128874,193,56,0.4057971,-27,44.75,133,,,,,,,,,,,,,38,0.068109211,0.13471503,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.82111141,0.57076795
2611606,2024-03-03,231,875,602.2,1,development,1,193,137,44,10,42,32,153.75,615,76.895492,231,89.625,717,85.603634,231,38,0.19587629,-18,46.75,199,,,,,,,,,,,,,35,0.078165702,0.19047619,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.88373076,0.46799566
2611606,2024-03-10,283,863,602.2,1,development,1,231,193,54,13,42,115,211,844,61.600866,283,123.375,987,102.61292,283,52,0.22413793,14,57.25,168,,,,,,,,,,,,,40,0.082945223,0.18021201,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.93355075,0.35844524
2611606,2024-03-17,244,830,602.2,1,development,1,283,231,137,31,55,95,237.75,951,37.12479,283,150,1200,102.85357,283,-39,-0.13732394,-91,26.75,149,,,,,,,,,,,,,42,0.089928783,0.24590164,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.96984983,0.24370333
2611606,2024-03-24,130,863,602.2,1,development,1,244,283,193,14,38,95,222,888,65.192024,283,164.5,1316,88.053555,283,-114,-0.46530612,-75,-15.75,35,,,,,,,,,,,,,32,0.091715976,0.25384615,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.99210225,0.1254318
2611606,2024-03-31,218,836,602.2,1,development,1,130,244,231,44,2,65,218.75,875,64.917255,283,186.25,1490,74.480582,283,88,0.67175573,202,-3.25,153,,,,,,,,,,,,,38,0.089302247,0.24311927,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.99998572,0.0053435872
2611606,2024-04-07,271,672,602.2,1,development,1,218,130,283,54,10,65,215.75,863,61.124872,271,213.375,1707,56.868112,283,53,0.24200913,-35,-3,206,,,,,,,,,,,,,34,0.08190248,0.18450185,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.99338608,-0.11482201
2611606,2024-04-14,211,602,602.2,0,development,1,271,218,244,137,13,45,207.5,830,58.197938,271,222.625,1781,47.996838,283,-60,-0.22058824,-113,-8.25,166,,,,,,,,,,,,,35,0.088340334,0.23222749,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.9723989,-0.23332461
2611606,2024-04-21,163,606,602.2,1,development,1,211,271,130,193,31,83,215.75,863,44.2069,271,218.875,1751,51.673252,283,-48,-0.22641509,12,8.25,80,,,,,,,,,,,,,36,0.063495051,0.13496933,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.93732815,-0.34844789
2611606,2024-04-28,191,551,602.2,0,development,1,163,211,218,231,14,39,209,836,45.782093,271,213.875,1711,52.264267,283,28,0.17073171,76,-6.75,152,,,,,,,,,,,,,39,0.09070475,0.17277487,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.88868177,-0.45852449
2611606,2024-05-05,107,603,602.2,1,development,1,191,163,271,283,44,42,168,672,45.181117,211,191.875,1535,55.924535,271,-84,-0.4375,-112,-41,65,,,,,,,,,,,,,27,0.098960608,0.19626168,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.82716433,-0.56196012
2611606,2024-05-12,141,636,602.2,1,development,1,107,191,211,244,54,53,150.5,602,35.491783,191,179,1432,54.034381,271,34,0.31481481,118,-17.5,88,,,,,,,,,,,,,35,0.069664504,0.14893617,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.75366679,-0.6572567
2611606,2024-05-19,167,644,602.2,1,development,1,141,107,163,130,137,43,151.5,606,36.013886,191,183.625,1469,50.723163,271,26,0.18309859,-8,1,124,,,,,,,,,,,,,31,0.096274517,0.19760479,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.66925364,-0.74303402
2611606,2024-05-26,136,636,602.2,1,development,1,167,141,191,218,193,38,137.75,551,24.595054,167,173.375,1387,51.068407,271,-31,-0.18452381,-57,-13.75,98,,,,,,,,,,,,,34,0.082288062,0.16911765,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.57514748,-0.81804974
2611606,2024-06-02,159,619,602.2,1,development,1,136,167,107,271,231,29,150.75,603,14.660036,167,159.375,1275,32.434274,211,23,0.16788321,54,13,130,,,,,,,,,,,,,29,0.10691824,0.26415094,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.47271127,-0.88121737
2611606,2024-06-09,174,625,602.2,1,development,1,159,136,141,211,283,27,159,636,16.512621,174,154.75,1238,26.026086,191,15,0.09375,-8,8.25,147,,,,,,,,,,,,,32,0.14863258,0.34482759,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.36342863,-0.93162204
2611606,2024-06-16,175,529,602.2,0,development,1,174,159,167,163,244,37,161,644,18.202564,175,156.25,1250,26.900611,191,1,0.0057142857,-14,2,138,,,,,,,,,,,,,36,0.099755102,0.22285714,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.24888233,-0.96853373
2611606,2024-06-23,128,504,602.2,0,development,1,175,174,136,191,130,45,159,636,21.924112,175,148.375,1187,24.37761,175,-47,-0.26704545,-48,-2,83,,,,,,,,,,,,,32,0.076049805,0.1640625,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.13073139,-0.99141783
2611606,2024-06-30,142,472,602.2,0,development,1,128,175,159,107,218,41,154.75,619,23.51418,175,152.75,1222,18.265893,175,14,0.10852713,61,-4.25,101,,,,,,,,,,,,,32,0.070521722,0.14788732,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.010687022,-0.99994289
2611606,2024-07-07,180,383,602.2,0,development,1,142,128,174,141,271,57,156.25,625,25.276801,180,157.625,1261,19.820174,180,38,0.26573427,24,1.5,123,,,,,,,,,,,,,33,0.2262963,0.45555556,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.10951213,-0.99398546
2611606,2024-07-14,79,382,602.2,0,development,1,180,142,175,167,211,55,132.25,529,41.748253,180,146.625,1173,33.542883,180,-101,-0.55801105,-139,-24,24,,,,,,,,,,,,,25,0.066816215,0.13924051,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.22812518,-0.97363181
2611606,2024-07-21,103,391,602.2,0,development,1,79,180,128,136,163,26,126,504,44.384682,180,142.5,1140,36.897542,180,24,0.3,125,-6.25,77,,,,,,,,,,,,,30,0.061174475,0.10679612,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.34343422,-0.93917673
2611606,2024-07-28,110,395,602.2,0,development,1,103,79,142,159,191,47,118,472,43.412748,180,136.375,1091,37.822659,180,7,0.067307692,-17,-8,63,,,,,,,,,,,,,29,0.064297521,0.16363636,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.45376919,-0.89111925
2611606,2024-08-04,91,362,602.2,0,development,1,110,103,180,174,107,48,95.75,383,13.647344,110,126,1008,37.408937,180,-19,-0.17117117,-26,-22.25,43,,,,,,,,,,,,,31,0.081511895,0.17582418,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.55753207,-0.8301554
2611606,2024-08-11,78,347,602.2,0,development,1,91,110,79,175,141,88,95.5,382,14.059398,110,113.875,911,34.89346,180,-13,-0.14130435,6,-0.25,-10,,,,,,,,,,,,,31,0.058842867,0.12820513,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.65322004,-0.75716814
2611606,2024-08-18,112,280,602.2,0,development,1,78,91,103,128,167,60,97.75,391,16.214705,112,111.875,895,34.42357,180,34,0.43037975,47,2.25,52,,,,,,,,,,,,,29,0.097098214,0.25,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.7394472,-0.67321456
2611606,2024-08-25,114,240,602.2,0,development,1,112,78,110,142,136,50,98.75,395,17.308476,114,108.375,867,32.279748,180,2,0.017699115,-32,1,64,,,,,,,,,,,,,30,0.15420129,0.35964912,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.81496471,-0.57951059
2611606,2024-09-01,58,257,602.2,0,development,1,114,112,91,180,159,36,90.5,362,27.245795,114,93.125,745,20.145453,114,-56,-0.48695652,-58,-8.25,22,,,,,,,,,,,,,20,0.10404281,0.15517241,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.87867881,-0.47741339
2611606,2024-09-08,63,242,602.2,0,development,1,58,114,78,79,174,60,86.75,347,30.390514,114,91.125,729,22.41452,114,5,0.084745763,61,-3.75,3,,,,,,,,,,,,,24,0.077349458,0.15873016,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.92966673,-0.36840165
2611606,2024-09-15,45,268,602.2,0,development,1,63,58,112,103,175,53,70,280,30.298515,114,83.875,671,26.946707,114,-18,-0.28125,-23,-16.75,-8,,,,,,,,,,,,,24,0.059753086,0.11111111,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.96718998,-0.25405422
2611606,2024-09-22,74,266,602.2,0,development,1,45,63,114,110,128,52,60,240,12.027746,74,79.375,635,24.887963,114,29,0.63043478,47,-10,22,,,,,,,,,,,,,22,0.12856099,0.31081081,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.9907051,-0.13602725
2611606,2024-09-29,75,268,602.2,0,development,1,74,45,58,91,142,43,64.25,257,13.93736,75,77.375,619,24.459515,114,1,0.013333333,-28,4.25,32,,,,,,,,,,,,,24,0.095466667,0.22666667,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.99987151,-0.016030151
2611606,2024-10-06,48,328,602.2,0,development,1,75,74,63,78,180,52,60.5,242,16.217275,75,73.625,589,26.559569,114,-27,-0.35526316,-28,-3.75,-4,,,,,,,,,,,,,22,0.073784722,0.16666667,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.99455646,0.10419912
2611606,2024-10-13,71,338,602.2,0,development,1,48,75,45,112,79,70,67,268,12.780193,75,68.5,548,21.587033,114,23,0.46938776,50,6.5,1,,,,,,,,,,,,,21,0.1049395,0.22535211,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.97483692,0.22291924
2611606,2024-10-20,72,382,602.2,0,development,1,71,48,74,114,103,32,66.5,266,12.4499,75,63.25,506,11.85327,75,1,0.013888889,-22,-0.5,40,,,,,,,,,,,,,26,0.054398148,0.11111111,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.9409985,0.33841075
2611606,2024-10-27,77,409,602.2,0,development,1,72,71,75,58,110,42,67,268,12.935739,77,65.625,525,12.534951,77,5,0.068493151,4,0.5,35,,,,,,,,,,,,,23,0.10811267,0.27272727,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.89353128,0.44900094
2611606,2024-11-03,108,395,602.2,0,development,1,77,72,48,63,91,54,82,328,17.530925,108,71.25,570,19.403608,108,31,0.3974359,26,15,54,,,,,,,,,,,,,28,0.083161866,0.17592593,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.83312277,0.55308811
2611606,2024-11-10,81,403,602.2,0,development,1,108,77,71,45,78,35,84.5,338,16.093477,108,75.75,606,16.38597,108,-27,-0.24770642,-58,2.5,46,,,,,,,,,,,,,23,0.092211553,0.20987654,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.76064786,0.64916472
2611606,2024-11-17,116,379,602.2,0,development,1,81,108,72,74,112,57,95.5,382,19.399313,116,81,648,21.633308,116,35,0.42682927,62,11,59,,,,,,,,,,,,,26,0.081599287,0.18103448,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.67715625,0.73583926
2611606,2024-11-24,104,364,602.2,0,development,1,116,81,77,75,114,36,102.25,409,15.019432,116,84.625,677,22.878171,116,-12,-0.1025641,-47,6.75,68,,,,,,,,,,,,,24,0.12222633,0.25961538,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.58385715,0.81185641
2611606,2024-12-01,94,295,602.2,0,development,1,104,116,108,48,58,42,98.75,395,14.863266,116,90.375,723,17.508671,116,-10,-0.095238095,2,-3.5,52,,,,,,,,,,,,,26,0.08601177,0.18085106,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.48210187,0.87611517
2611606,2024-12-08,89,310,602.2,0,purged,1,94,104,81,71,63,42,100.75,403,11.92686,116,92.625,741,15.729295,116,-5,-0.052631579,5,2,47,,,,,,,,,,,,,26,0.094558768,0.23595506,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.37336414,0.92768487
2611606,2024-12-15,92,340,602.2,0,purged,1,89,94,116,72,45,55,94.75,379,6.5,104,95.125,761,13.39976,116,3,0.033333333,8,-6,37,,,,,,,,,,,,,21,0.11909263,0.23913043,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.25921886,0.96581861
2611606,2024-12-22,89,309,602.2,0,purged,1,92,89,104,77,74,38,91,364,2.4494897,94,96.625,773,11.636611,116,-3,-0.032258065,-6,-3.75,51,,,,,,,,,,,,,20,0.13445272,0.26966292,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.14131923,0.98996408
2611606,2024-12-29,25,355,602.2,0,purged,1,89,92,94,108,75,2,73.75,295,32.530755,92,86.25,690,26.958964,116,-64,-0.71111111,-61,-17.25,23,,,,,,,,,,,,,11,0.2032,0.4,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.021372823,0.99977158
2611606,2025-01-05,104,345,602.2,0,evaluation,1,25,89,89,81,48,10,77.5,310,35.594943,104,89.125,713,27.539258,116,79,3.0384615,143,3.75,94,,,,,,,,,,,,,26,0.11945266,0.28846154,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.085907864,0.99630309
2611606,2025-01-12,122,307,602.2,0,evaluation,1,104,25,92,116,71,13,85,340,42.213742,122,89.875,719,28.442611,122,18,0.17142857,-61,7.5,109,,,,,,,,,,,,,31,0.097688793,0.19672131,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.20497026,0.9787682
2611606,2025-01-19,58,346,602.2,0,evaluation,1,122,104,89,104,72,31,77.25,309,44.040701,122,84.125,673,29.796632,122,-64,-0.5203252,-82,-7.75,27,,,,,,,,,,,,,18,0.1450654,0.27586207,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.32106401,0.9470575
2611606,2025-01-26,71,364,602.2,0,evaluation,1,58,122,25,94,77,14,88.75,355,29.432125,122,81.25,650,29.817301,122,13,0.22033898,77,11.5,57,,,,,,,,,,,,,18,0.13588574,0.26760563,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.43250768,0.90163025
2611606,2025-02-02,94,296,602.2,0,evaluation,1,71,58,104,89,108,44,86.25,345,28.099526,122,81.875,655,30.054415,122,23,0.31944444,10,-2.5,50,,,,,,,,,,,,,26,0.17066546,0.37234043,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.53768721,0.84314439
2611606,2025-02-09,84,332,602.2,0,evaluation,1,94,71,122,92,81,54,76.75,307,15.649814,94,80.875,647,29.801426,122,-10,-0.10526316,-33,-9.5,30,,,,,,,,,,,,,24,0.10629252,0.22619048,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.63507923,0.772447
2611606,2025-02-16,97,362,602.2,0,evaluation,1,84,94,58,89,116,137,86.5,346,11.733144,97,81.875,655,30.243949,122,13,0.15294118,23,9.75,-40,,,,,,,,,,,,,25,0.14847486,0.32989691,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.72327319,0.69056201
2611606,2025-02-23,89,396,602.2,0,evaluation,1,97,84,71,25,104,193,91,364,5.7154761,97,89.875,719,19.664598,122,-8,-0.081632653,-21,4.5,-104,,,,,,,,,,,,,28,0.079914152,0.16853933,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.80099175,0.59867538
2611606,2025-03-02,26,510,602.2,0,evaluation,1,89,97,94,104,94,231,74,296,32.444825,97,80.125,641,28.851529,122,-63,-0.7,-55,-17,-205,,,,,,,,,,,,,12,0.11538462,0.23076923,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.86710929,0.49811794
2611606,2025-03-09,120,508,602.2,0,evaluation,1,26,89,84,122,89,283,83,332,40.207794,120,79.875,639,28.442611,120,94,3.4814815,157,9,-163,,,,,,,,,,,,,29,0.066666667,0.125,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.92066819,0.3903461
2611606,2025-03-16,127,488,602.2,0,evaluation,1,120,26,97,58,92,244,90.5,362,46.061553,127,88.5,708,31.190658,127,7,0.05785124,-87,7.5,-117,,,,,,,,,,,,,28,0.069502139,0.12598425,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.96089276,0.27692075
2611606,2025-03-23,123,528,602.2,0,evaluation,1,127,120,89,71,89,130,99,396,48.751068,127,95,760,32.416927,127,-4,-0.03125,-11,8.5,-7,,,,,,,,,,,,,29,0.089034305,0.17886179,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.98720041,0.15948466
2611606,2025-03-30,140,502,602.2,0,evaluation,1,123,127,26,94,25,218,127.5,510,8.8128694,140,100.75,806,36.086206,140,17,0.13709677,21,28.5,-78,,,,,,,,,,,,,29,0.06255102,0.11428571,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.99921011,0.0397387
2611606,2025-04-06,118,510,602.2,0,evaluation,1,140,123,120,84,104,271,127,508,9.4162979,140,105,840,35.832946,140,-22,-0.15602837,-39,-0.5,-153,,,,,,,,,,,,,33,0.052858374,0.12711864,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.99674792,-0.080582805
2611606,2025-04-13,107,500,602.2,0,evaluation,1,118,140,127,97,122,211,122,488,13.735599,140,106.25,850,35.688133,140,-11,-0.092436975,11,-5,-104,,,,,,,,,,,,,30,0.074679011,0.14018692,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.9798495,-0.1997372
2611606,2025-04-20,163,452,602.2,0,evaluation,1,107,118,123,89,58,163,132,528,24.805913,163,115.5,924,39.917773,163,56,0.51851852,67,10,0,,,,,,,,,,,,,32,0.070947345,0.14723926,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.94875961,-0.31599874
2611606,2025-04-27,114,422,602.2,0,evaluation,1,163,107,140,26,71,191,125.5,502,25.409972,163,126.5,1012,17.639242,163,-49,-0.29878049,-105,-6.5,-77,,,,,,,,,,,,,29,0.057094491,0.11403509,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.90392852,-0.42768357
2611606,2025-05-04,126,421,602.2,0,evaluation,1,114,163,118,120,94,107,127.5,510,24.933244,163,127.25,1018,17.449928,163,12,0.10434783,61,2,19,,,,,,,,,,,,,33,0.062484253,0.16666667,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.84600553,-0.53317411
2611606,2025-05-11,97,519,602.2,0,evaluation,1,126,114,107,127,84,141,125,500,27.988093,163,123.5,988,20.472979,163,-29,-0.22834646,-41,-2.5,-44,,,,,,,,,,,,,29,0.085981507,0.17525773,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.77582958,-0.63094252
2611606,2025-05-18,115,531,602.2,0,evaluation,1,97,126,163,123,97,167,113,452,11.97219,126,122.5,980,20.695065,163,18,0.18367347,47,-12,-52,,,,,,,,,,,,,26,0.083251418,0.2173913,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.69441703,-0.71957279
2611606,2025-05-25,84,562,602.2,0,evaluation,1,115,97,114,140,89,136,105.5,422,18.66369,126,115.5,924,23.244047,163,-31,-0.26724138,-49,-7.5,-52,,,,,,,,,,,,,34,0.050170068,0.10714286,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.60294701,-0.79778124
2611606,2025-06-01,125,591,602.2,0,evaluation,1,84,115,126,118,26,159,105.25,421,18.300729,125,116.375,931,23.482136,163,41,0.48235294,72,-0.25,-34,,,,,,,,,,,,,35,0.064704,0.152,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.50274431,-0.86443517
2611606,2025-06-08,195,607,602.2,1,evaluation,1,125,84,97,107,120,174,129.75,519,46.871278,195,127.375,1019,35.82871,195,70,0.55555556,29,24.5,21,,,,,,,,,,,,,36,0.070716634,0.16923077,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.3952602,-0.9185692
2611606,2025-06-15,127,690,602.2,1,evaluation,1,195,125,115,163,127,175,132.75,531,45.988223,195,122.875,983,32.852212,195,-68,-0.34693878,-138,3,-48,,,,,,,,,,,,,33,0.057722115,0.11811024,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.28205141,-0.95939929
2611606,2025-06-22,115,796,602.2,1,evaluation,1,127,195,84,114,123,128,140.5,562,36.71058,195,123,984,32.815502,195,-12,-0.09375,56,7.75,-13,,,,,,,,,,,,,30,0.062986767,0.15652174,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.16475757,-0.98633409
2611606,2025-06-29,154,861,602.2,1,evaluation,1,115,127,125,126,140,142,147.75,591,35.47182,195,126.5,1012,34.624516,195,39,0.3362069,51,7.25,12,,,,,,,,,,,,,32,0.072946534,0.17532468,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,0.045077499,-0.99898349
2611606,2025-07-06,211,934,602.2,1,evaluation,1,154,115,195,97,118,180,151.75,607,42.734646,211,140.75,1126,43.156691,211,57,0.36774194,18,4,31,,,,,,,,,,,,,37,0.068035309,0.13744076,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.075255445,-0.99716429
2611606,2025-07-13,210,1065,602.2,1,evaluation,1,211,154,127,115,107,79,172.5,690,46.67976,211,152.625,1221,47.871666,211,-1,-0.0047169811,-58,20.75,131,,,,,,,,,,,,,39,0.071609977,0.17142857,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.19449844,-0.98090283
2611606,2025-07-20,221,1167,602.2,1,evaluation,1,210,211,115,84,163,103,199,796,30.408332,221,169.75,1358,44.177402,221,11,0.052132701,12,26.5,118,,,,,,,,,,,,,33,0.13584898,0.2760181,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.31092445,-0.95043463
2611606,2025-07-27,219,1230,602.2,1,evaluation,1,221,210,154,125,114,110,215.25,861,5.5602758,221,181.5,1452,43.061418,221,-2,-0.009009009,-13,16.25,109,,,,,,,,,,,,,33,0.080169304,0.19178082,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.42284724,-0.90620098
2611606,2025-08-03,284,1206,602.2,1,evaluation,1,219,221,211,195,126,91,233.5,934,34.004902,284,192.625,1541,56.459689,284,65,0.29545455,67,18.25,193,,,,,,,,,,,,,43,0.083936719,0.17957746,0.29823196,0.1635,0.76051546,0.1745,997.80732,812.8825,2.2023196,3.04,-0.5286458,-0.84884252
